"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OD1","REM"
"99800999999","2022-12-07T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","10210,1",,"5,1,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3107 10055 40210 55000 91900 333 91208="
"99800999999","2022-12-07T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10217,1",,"3,1,007,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3009 10056 40217 53007 92000 333 91210="
"99800999999","2022-12-07T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10220,1",,"2,1,013,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2806 10059 40220 52013 92100 333 91209="
"99800999999","2022-12-07T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10234,1",,"3,1,017,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3007 10064 40234 53017 92300 333 91208="
"99800999999","2022-12-08T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10240,1",,"3,1,020,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3109 10059 40240 53020 90000 333 91210="
"99800999999","2022-12-08T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10247,1",,"1,1,023,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2806 10064 40247 51023 90100 333 91208="
"99800999999","2022-12-08T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0067,1","+9999,9","10251,1",,"1,1,017,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2605 10067 40251 51017 90200 333 91208="
"99800999999","2022-12-08T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10257,1",,"1,1,017,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2808 10066 40257 51017 90300 333 91209="
"99800999999","2022-12-08T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10257,1",,"1,1,010,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /2910 10066 40257 51010 90400 333 91213="
"99800999999","2022-12-08T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0065,1","+9999,9","10257,1",,"1,1,006,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2808 10065 40257 51006 90500 333 91210="
"99800999999","2022-12-08T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10257,1",,"4,1,000,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2908 10063 40257 54000 90600 333 91211="
"99800999999","2022-12-08T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10264,1",,"3,1,007,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /3010 10056 40264 53007 90700 333 91212="
"99800999999","2022-12-08T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10268,1",,"3,1,011,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2909 10060 40268 53011 90800 333 91211="
"99800999999","2022-12-08T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10268,1",,"1,1,011,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2806 10058 40268 51011 90900 333 91209="
"99800999999","2022-12-08T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10268,1",,"1,1,004,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2605 10057 40268 51004 91000 333 91207="
"99800999999","2022-12-08T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10268,1",,"4,1,000,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2807 10057 40268 54000 91100 333 91209="
"99800999999","2022-12-08T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10274,1",,"3,1,006,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2908 10056 40274 53006 91200 333 91212="
"99800999999","2022-12-08T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","10278,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /3010 10055 40278 91240 333 91213="
"99800999999","2022-12-08T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0053,1","+9999,9","10281,1",,"1,1,013,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2908 10053 40281 51013 91400 333 91211="
"99800999999","2022-12-08T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10284,1",,"1,1,010,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /3109 10052 40284 51010 91500 333 91212="
"99800999999","2022-12-08T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10284,1",,"2,1,003,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2909 10050 40284 52003 91600 333 91212="
"99800999999","2022-12-08T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10284,1",,"1,1,003,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /3109 10051 40284 51003 91700 333 91213="
"99800999999","2022-12-08T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10281,1",,"8,1,003,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /3108 10051 40281 58003 91800 333 91211="
"99800999999","2022-12-08T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10278,1",,"8,1,006,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3208 10049 40278 58006 91900 333 91210="
"99800999999","2022-12-08T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","10278,1",,"6,1,006,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /3212 10046 40278 56006 92000 333 91214="
"99800999999","2022-12-08T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","10281,1",,"5,1,000,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /3111 10046 40281 55000 92100 333 91214="
"99800999999","2022-12-08T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","10288,1",,,"5,99,0046,1,999","SYN046RPRN6 46/// /2906 10037 40288 92240 333 91209="
"99800999999","2022-12-09T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10295,1",,"1,1,014,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2806 10026 40295 51014 90000 333 91208="
"99800999999","2022-12-09T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10298,1",,,"5,99,0041,1,999","SYN046RPRN6 46/// /2807 10020 40298 90040 333 91208="
"99800999999","2022-12-09T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10295,1",,"9,9,004,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2707 10015 40295 50004 90200 333 91209="
"99800999999","2022-12-09T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10298,1",,"2,1,003,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2708 10009 40298 52003 90300 333 91209="
"99800999999","2022-12-09T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10298,1",,,"5,99,0057,1,999","SYN046RPRN6 46/// /2709 10010 40298 90350 333 91211="
"99800999999","2022-12-09T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10295,1",,"9,9,000,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2709 10010 40295 50000 90500 333 91210="
"99800999999","2022-12-09T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","10295,1",,,"5,99,0041,1,999","SYN046RPRN6 46/// /2706 10011 40295 90540 333 91208="
"99800999999","2022-12-09T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10298,1",,,"5,99,0082,1,999","SYN046RPRN6 46/// /0714 10032 40298 90820 333 91216="
"99800999999","2022-12-09T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10298,1",,,"5,99,0088,1,999","SYN046RPRN6 46/// /0615 10032 40298 90850 333 91217="
"99800999999","2022-12-09T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10301,1",,,"5,99,0088,1,999","SYN046RPRN6 46/// /0614 10030 40301 90940 333 91217="
"99800999999","2022-12-09T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","10298,1",,,"5,99,0088,1,999","SYN046RPRN6 46/// /0415 10027 40298 91040 333 91217="
"99800999999","2022-12-09T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10301,1",,"1,1,003,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /0417 10025 40301 51003 91200 333 91220="
"99800999999","2022-12-09T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10308,1",,"3,1,007,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /0616 10023 40308 53007 91300 333 91219="
"99800999999","2022-12-09T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10312,1",,"3,1,011,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /0815 10020 40312 53011 91400 333 91217="
"99800999999","2022-12-09T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","10312,1",,,"5,99,0098,1,999","SYN046RPRN6 46/// /0816 10018 40312 91440 333 91219="
"99800999999","2022-12-09T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10312,1",,"9,9,004,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /0718 10010 40312 50004 91600 333 91220="
"99800999999","2022-12-09T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10312,1",,"9,9,000,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /0915 10012 40312 50000 91700 333 91220="
"99800999999","2022-12-09T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10312,1",,,"5,99,0103,1,999","SYN046RPRN6 46/// /0917 10010 40312 91740 333 91220="
"99800999999","2022-12-09T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10305,1",,"8,1,007,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /0717 10008 40305 58007 91900 333 91219="
"99800999999","2022-12-09T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10305,1",,"6,1,007,1,+999,9","5,99,0113,1,999","SYN052RPRN6 46/// /0815 10003 40305 56007 92000 333 91222="
"99800999999","2022-12-09T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10305,1",,,"5,99,0118,1,999","SYN046RPRN6 46/// /0717 10007 40305 92050 333 91223="
"99800999999","2022-12-09T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10305,1",,,"5,99,0124,1,999","SYN046RPRN6 46/// /0819 10008 40305 92250 333 91224="
"99800999999","2022-12-10T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10308,1",,"2,1,003,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /0817 10008 40308 52003 90000 333 91223="
"99800999999","2022-12-10T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10312,1",,"3,1,004,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /0717 10008 40312 53004 90100 333 91220="
"99800999999","2022-12-10T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10308,1",,"9,9,003,1,+999,9","5,99,0124,1,999","SYN052RPRN6 46/// /0720 10013 40308 50003 90200 333 91224="
"99800999999","2022-12-10T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10312,1",,"2,1,004,1,+999,9","5,99,0134,1,999","SYN052RPRN6 46/// /0721 10013 40312 52004 90300 333 91226="
"99800999999","2022-12-10T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10312,1",,"5,1,000,1,+999,9","5,99,0113,1,999","SYN052RPRN6 46/// /0919 10012 40312 55000 90400 333 91222="
"99800999999","2022-12-10T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10308,1",,,"5,99,0118,1,999","SYN046RPRN6 46/// /0920 10013 40308 90440 333 91223="
"99800999999","2022-12-10T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10301,1",,"8,1,011,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /0724 10012 40301 58011 90600 333 91227="
"99800999999","2022-12-10T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10298,1",,"6,1,014,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /0922 10012 40298 56014 90700 333 91227="
"99800999999","2022-12-10T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","10301,1",,"5,1,004,1,+999,9","5,99,0129,1,999","SYN052RPRN6 46/// /0820 10011 40301 55004 90800 333 91225="
"99800999999","2022-12-10T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10301,1",,"5,1,000,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /0821 10008 40301 55000 90900 333 91227="
"99800999999","2022-12-10T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10305,1",,"3,1,007,1,+999,9","5,99,0124,1,999","SYN052RPRN6 46/// /0819 10006 40305 53007 91000 333 91224="
"99800999999","2022-12-10T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10308,1",,"3,1,007,1,+999,9","5,99,0113,1,999","SYN052RPRN6 46/// /0717 10002 40308 53007 91100 333 91222="
"99800999999","2022-12-10T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10308,1",,"1,1,007,1,+999,9","5,99,0113,1,999","SYN052RPRN6 46/// /0817 10001 40308 51007 91200 333 91222="
"99800999999","2022-12-10T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10312,1",,,"5,99,0103,1,999","SYN046RPRN6 46/// /0817 10000 40312 91240 333 91220="
"99800999999","2022-12-10T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10312,1",,"9,9,004,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /0819 11001 40312 50004 91400 333 91223="
"99800999999","2022-12-10T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10312,1",,"1,1,004,1,+999,9","5,99,0108,1,999","SYN052RPRN6 46/// /0816 10000 40312 51004 91500 333 91221="
"99800999999","2022-12-10T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10305,1",,"8,1,010,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /0915 11001 40305 58010 91600 333 91219="
"99800999999","2022-12-10T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10295,1",,"8,1,017,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /0817 10000 40295 58017 91700 333 91219="
"99800999999","2022-12-10T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10298,1",,"5,1,014,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /0814 10000 40298 55014 91800 333 91217="
"99800999999","2022-12-10T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10288,1",,"7,1,017,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /0816 10001 40288 57017 91900 333 91218="
"99800999999","2022-12-10T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","10288,1",,"8,1,007,1,+999,9","5,99,0113,1,999","SYN052RPRN6 46/// /0816 10005 40288 58007 92000 333 91222="
"99800999999","2022-12-10T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10284,1",,"6,1,014,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /0820 10004 40284 56014 92100 333 91223="
"99800999999","2022-12-10T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10281,1",,"5,1,007,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /1015 10009 40281 55007 92300 333 91223="
"99800999999","2022-12-11T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10278,1",,,"5,99,0098,1,999","SYN046RPRN6 46/// /1014 10013 40278 92340 333 91219="
"99800999999","2022-12-11T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10271,1",,"8,1,007,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /1112 10012 40271 58007 90100 333 91215="
"99800999999","2022-12-11T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10268,1",,"6,1,013,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /1114 10013 40268 56013 90200 333 91218="
"99800999999","2022-12-11T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10254,1",,"8,1,020,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /1214 10014 40254 58020 90300 333 91218="
"99800999999","2022-12-11T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10247,1",,,"5,99,0082,1,999","SYN046RPRN6 46/// /1213 10008 40247 90340 333 91216="
"99800999999","2022-12-11T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10247,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /1211 10002 40247 90440 333 91213="
"99800999999","2022-12-11T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10237,1",,"8,1,017,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /1110 10006 40237 58017 90600 333 91213="
"99800999999","2022-12-11T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","10237,1",,,"5,99,0072,1,999","SYN046RPRN6 46/// /1211 10011 40237 90640 333 91214="
"99800999999","2022-12-11T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10230,1",,"6,1,014,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /1311 10024 40230 56014 90800 333 91213="
"99800999999","2022-12-11T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10224,1",,"8,1,013,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /1213 10023 40224 58013 90900 333 91215="
"99800999999","2022-12-11T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10220,1",,,"5,99,0077,1,999","SYN046RPRN6 46/// /1213 10022 40220 90950 333 91215="
"99800999999","2022-12-11T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10213,1",,"8,1,017,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /1312 10024 40213 58017 91100 333 91214="
"99800999999","2022-12-11T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","10207,1",,"8,1,017,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /1411 10027 40207 58017 91200 333 91212="
