"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"99800999999","2020-12-05T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2505 10039 90140 333 91208=",
"99800999999","2020-12-05T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2205 10039 90240 333 91207=",
"99800999999","2020-12-05T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2406 10037 90400 333 91207=",
"99800999999","2020-12-05T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0035,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2407 10035 90520 333 91210=",
"99800999999","2020-12-05T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2708 10034 90600 333 91210=",
"99800999999","2020-12-05T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2506 10034 90700 333 91207=",
"99800999999","2020-12-05T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0035,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2606 10035 90740 333 91209=",
"99800999999","2020-12-05T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2707 10033 90910 333 91210=",
"99800999999","2020-12-05T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /3105 10037 90940 333 91209=",
"99800999999","2020-12-05T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /3610 10043 91120 333 91214=",
"99800999999","2020-12-05T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /0109 10043 91140 333 91212=",
"99800999999","2020-12-05T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3612 10041 91310 333 91215=",
"99800999999","2020-12-05T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3614 10042 91340 333 91216=",
"99800999999","2020-12-05T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3616 10041 91440 333 91219=",
"99800999999","2020-12-05T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3518 10039 91600 333 91220=",
"99800999999","2020-12-05T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3615 10038 91640 333 91220=",
"99800999999","2020-12-05T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3616 10033 91800 333 91219=",
"99800999999","2020-12-05T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3415 10024 91910 333 91220=",
"99800999999","2020-12-05T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /3519 10025 91950 333 91222=",
"99800999999","2020-12-05T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3416 10024 92040 333 91220=",
"99800999999","2020-12-05T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3415 10019 92210 333 91220=",
"99800999999","2020-12-05T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /3314 10018 92240 333 91218=",
"99800999999","2020-12-06T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /3418 10011 90000 333 91221=",
"99800999999","2020-12-06T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /3216 10011 90100 333 91221=",
"99800999999","2020-12-06T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /2913 10005 90210 333 91216=",
"99800999999","2020-12-06T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3015 10007 90240 333 91220=",
"99800999999","2020-12-06T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /3218 10008 90340 333 91223=",
"99800999999","2020-12-06T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3216 10006 90440 333 91220=",
"99800999999","2020-12-06T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /3418 11004 90550 333 91222=",
"99800999999","2020-12-06T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /3312 11012 90640 333 91218=",
"99800999999","2020-12-06T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /3210 11008 90740 333 91218=",
"99800999999","2020-12-06T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2810 11010 90840 333 91214=",
"99800999999","2020-12-06T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2609 11011 90940 333 91213=",
"99800999999","2020-12-06T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2711 11011 91100 333 91213=",
"99800999999","2020-12-06T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2611 11010 91210 333 91214=",
"99800999999","2020-12-06T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2807 11010 91250 333 91211=",
"99800999999","2020-12-06T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3012 11004 91340 333 91216=",
"99800999999","2020-12-06T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2910 11004 91440 333 91218=",
"99800999999","2020-12-06T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2914 11003 91540 333 91218=",
"99800999999","2020-12-06T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /3116 11007 91640 333 91221=",
"99800999999","2020-12-06T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3116 10001 91800 333 91220=",
"99800999999","2020-12-06T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2916 10005 91910 333 91222=",
"99800999999","2020-12-06T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2816 10007 91940 333 91222=",
"99800999999","2020-12-06T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2814 10006 92040 333 91218=",
"99800999999","2020-12-06T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2914 10006 92200 333 91218=",
"99800999999","2020-12-06T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3015 10007 92310 333 91220=",
"99800999999","2020-12-07T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /3015 10008 92340 333 91222=",
"99800999999","2020-12-07T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /2913 10006 90100 333 91217=",
"99800999999","2020-12-07T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3013 10004 90210 333 91216=",
"99800999999","2020-12-07T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /2912 10003 90300 333 91217=",
"99800999999","2020-12-07T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2811 10000 90340 333 91213=",
"99800999999","2020-12-07T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2809 11003 90500 333 91213=",
"99800999999","2020-12-07T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /2910 11005 90540 333 91216=",
"99800999999","2020-12-07T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2912 11007 90710 333 91218=",
"99800999999","2020-12-07T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /2911 11010 90740 333 91216=",
"99800999999","2020-12-07T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /2709 11015 90900 333 91212=",
"99800999999","2020-12-07T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /2709 11016 90940 333 91212=",
"99800999999","2020-12-07T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2609 11018 91040 333 91213=",
"99800999999","2020-12-07T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2709 11016 91200 333 91213=",
"99800999999","2020-12-07T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3312 11015 91300 333 91215=",
"99800999999","2020-12-07T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3110 11018 91340 333 91215=",
"99800999999","2020-12-07T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /3111 11021 91450 333 91217=",
"99800999999","2020-12-07T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /2910 11023 91610 333 91217=",
"99800999999","2020-12-07T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3009 11023 91650 333 91216=",
"99800999999","2020-12-07T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3212 11022 91740 333 91216=",
"99800999999","2020-12-07T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3013 11023 91840 333 91216=",
"99800999999","2020-12-07T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3012 11024 91940 333 91215=",
"99800999999","2020-12-07T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /3010 11019 92110 333 91212=",
"99800999999","2020-12-07T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /2809 11020 92140 333 91212=",
"99800999999","2020-12-07T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2709 11022 92240 333 91211=",
"99800999999","2020-12-08T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2708 11019 92340 333 91210=",
"99800999999","2020-12-08T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2708 11016 90040 333 91211=",
"99800999999","2020-12-08T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /3314 10007 90140 333 91217=",
"99800999999","2020-12-08T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /3415 10007 90300 333 91218=",
"99800999999","2020-12-08T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3313 10003 90400 333 91216=",
"99800999999","2020-12-08T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3312 11002 90500 333 91215=",
"99800999999","2020-12-08T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /3512 11008 90550 333 91217=",
"99800999999","2020-12-08T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /3415 11011 90640 333 91218=",
"99800999999","2020-12-08T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3412 11018 90810 333 91216=",
"99800999999","2020-12-08T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3212 11018 90840 333 91216=",
"99800999999","2020-12-08T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /3212 11017 91000 333 91217=",
"99800999999","2020-12-08T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2811 11019 91100 333 91214=",
"99800999999","2020-12-08T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /2912 11022 91200 333 91217=",
"99800999999","2020-12-08T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3012 11020 91300 333 91215=",
"99800999999","2020-12-08T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2911 11022 91400 333 91218=",
"99800999999","2020-12-08T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /2913 11023 91440 333 91217=",
"99800999999","2020-12-08T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /3014 11021 91540 333 91217=",
"99800999999","2020-12-08T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3015 11015 91640 333 91220=",
"99800999999","2020-12-08T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3114 11004 91750 333 91219=",
"99800999999","2020-12-08T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /2915 10001 91850 333 91220=",
"99800999999","2020-12-08T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2914 10006 91950 333 91218=",
"99800999999","2020-12-08T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /2710 10010 92040 333 91219=",
"99800999999","2020-12-08T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /2708 10003 92200 333 91212=",
